recline~curl up|loll
recliner~easy chair|armchair
reclining~curvaceous|cushioned
recluse~hermit|loner
reclusive~soft-spoken|eccentric
recognise~recognize|realise
recognition~acceptance|respect
recognizable~identifiable|familiar
recognize~respect|accept
recognized~acknowledged|accepted
recoil~cringe|wince
recollect~relive|feel proud of
recollection~memory|description
recommend~propose|approve
recommendation~proposal|suggestion
recommended~prescribed|suggested
recommit~rededicate|feel proud of
reconcile~conform|resolve
reconciliation~peace|unity
recondition~disinfect|refit
reconfiguration~refurbishment|realignments
reconfigure~configure|remodel
reconfirm~reaffirm|affirm
reconnaissance~electronic warfare|surveillance
reconnect~reacquaint|connect
reconsider~rescind|reexamine
reconsideration~rehearing|summary judgment
reconstitute~rearm|rebuild
reconstituted~seven-member|eight-member
reconstruct~rebuild|renovate
reconstructed~repaired|Restored
reconstruction~rebuilding|rehabilitation
reconvene~convene|recess
reconvert~afforest|irrigate
record~world record|victory|totaled|whopping|register|post
recorded~doubled|taped
recorder~black box|scanner
recount~counting|nullification|chronicle|recall
recounting~chronology|reevaluation
recoup~recover|repay
recourse~redress|relevance
recover~rebound|bounce back
recoverable~verified|untapped
recovered~recovering|stolen
recovering~recovered|reformed
recovery~growth|stability
recreate~re-create|evoke
recreation~recreational facility|leisure
recreational~educational|avid
recrimination~acrimony|rancor
recruit~enlistee|applicant|hire|train
recruiter~administrator|scout
recruiting~recruitment|courting|fund-raising|lobbying
recruitment~hiring|recruiting
rectangle~triangle|strip
rectangular~oval|cylindrical
rectification~beautification|sensitization
rectify~redress|remedy
rectitude~probity|decency
rector~Provost|vice chancellor
rectum~cervix|larynx
recuperate~recover|convalesce
recuperation~rehabilitation|rehab
recur~crop up|reappear
recurrence~relapse|occurrence
recurrent~recurring|life-threatening
recurring~recurrent|nagging
recuse~comport|abstain
recycle~reuse|dispose of
recycled~unprocessed|biodegradable
recycling~disposal|purification
red~Yellow|blue|Yellow|blue
redbrick~four-story|brick
reddish~yellowish|bluish
redecorate~spiff up|remodel
rededicate~recommit|dedicate
rededication~World Environment Day|Veterans Day
redeem~refinance|repay
redeemable~convertible|unsecured
redefine~reshape|define
redefinition~reestablishment|reassessment
redemption~forgiveness|salvation
redemptive~uplifting|feel-good
redeploy~deploy|withdraw
redeployment~pullback|withdrawal
redesign~facelift|refurbishment|revamp|overhaul
redesigned~all-new|restyled
redevelop~renovate|revitalize
redevelopment~revitalization|refurbishment
redeye~nonstop flight|roundtrip
redfish~halibut|steelhead
redhead~brunette|blonde
redheaded~free-spirited|lanky
redirect~divert|deflect
rediscover~embrace|discover
rediscovery~self-discovery|cross-fertilization
redistribute~apportion|reallocate
redistribution~resettlement|land reform
redistricting~licensing|demining
redline~foreclose|refinance
redneck~slob|nigger
redo~remodel|renovate
redolent~scented|reminiscent
redouble~strive|step up
redoubt~hideaway|bulwark
redoubtable~wisecracking|doting
redraw~rewrite|demarcate
redress~reparation|restitution|rectify|remedy
redshirt~All-America|UD
reduce~increase|decrease
reduced~increased|decreased
reduction~increase|decrease
redundancy~duplication|retrenchment
redundant~laid-off|obsolete
redwood~ponderosa pine|old growth
reef~coral reef|shoal
reefer~B&AMP;W|Gorman
reel~spool|montage|recover|suffer
reelect~elect|swear in
reelection~election|nomination
reeling~division-leading|first-place
reemployment~employment|vocational training
reenact~re-enact|relive
reenactment~commemoration|enactment
reenter~re-enter|vitiate
reentry~reintegration|entry
reestablish~restore|establish
reestablishment~toppling|forming
reevaluate~re-evaluate|reexamine
reevaluation~reappraisal|reassessment
reexamination~rethinking|reassessment
reexamine~reevaluate|re-evaluate
ref~referee|ump
refashion~remake|RECAST
refer~turn over|submit
referee~umpire|ref|officiate|televise
refereeing~umpiring|officiating
reference~allusion|response|attest|rumor about
referendum~plebiscite|election
referral~inquiry|recommendation
refill~knockout punch|palliative|fill up|restock
refinance~repay|pay off
refine~perfect|develop
refined~sophisticated|exquisite
refinement~sophistication|clarity
refiner~importer|bottlers
refinery~oil refinery|power plant
refining~shipbuilding|processing
refit~refurbish|retrofit
reflect~underscore|mirror
reflected~emphasized|disclosed
reflecting~lower-than-expected|flagging
reflection~indication|indicative
reflective~indicative|emblematic
reflector~led|Webcam
reflex~reaction time|stamina
reflexive~vehement|full-throated
reflexively~staunchly|instinctively
reflux~indigestion|stomachache
refocus~streamline|concentrate
reforestation~afforestation|reclamation
reform~development|policy|restructure|overhaul
reformation~rejuvenation|eugenics
reformed~hard-core|recovering
reformer~reformist|moderate
reformist~reformer|moderate|pro-reform|reform-minded
reformulate~oxygenate|guzzle
refract~retransmit|twinkle
refrain~mantra|phrase|desist|refrain from
refresh~startle|exhilarate
refreshed~rested|spry
refreshing~delightful|fruity
refreshingly~disarmingly|uncommonly
refreshment~snack|afternoon tea
refrigerant~CFCs|repairmen
refrigerate~reheat|chill
refrigerated~chilled|canned
refrigeration~ventilation|central heating
refrigerator~washing machine|fridge
refuel~crash land|deice
refuge~sanctuary|shelter
refugee~immigrant|civilian
refund~rebate|payment|repay|rebate
refurbish~renovate|remodel
refurbished~renovated|remodeled
refurbishment~renovation|facelift
refusal~failure|unwillingness
refusals~spacewalks|marriage proposal
refuse~rubbish|Garbage|deny|reject
refutation~rebuttal|rethinking
refute~rebut|disprove
regain~retain|win back
regale~captivate|wow
regalia~garb|finery
regard~respect|attention|view|describe
regarded~well-regarded|rated
regardless~irrespective|aware
regatta~yacht race|round robin
regency~subdistrict|Ambon
regenerate~heal|stimulate
regeneration~transplantation|degeneration
regent~board of regents|trustee
regime~dictatorship|government
regimen~therapy|dosage
regimented~structured|politicized
region~area|province
regional~West Regional|Midwest Regional|national|international
regionalism~secularism|pluralism
regionalization~interdependence|Liberalization
regionally~locally|globally
regionals~Nissan Open|West Regional
register~registry|National Register|record|post
registered~licensed|certified
registrant~enlistee|job-seekers
registration~permit|license
registry~database|directory
regress~revert|perk up
regression~relapse|dislocation
regressive~unworkable|unfair
regret~sadness|remorse|deplore|appreciate
regretful~remorseful|contrite
regrets~perplexity|scepticism
regrettable~unfortunate|deplorable
regroup~bounce back|regain
regular~starter|player|routine|annual
regularity~rapidity|swiftness
regularize~standardize|stablize
regularly~frequently|routinely
regulate~restrict|control
regulated~managed|unregulated
regulation~law|rule
regulator~Securities and Exchange Commission|Federal Trade Commission
regulatory~administrative|disciplinary
regurgitate~rehash|Reformat
rehabilitate~modernize|rebuild
rehabilitated~drafted|shuttered
rehabilitation~reconstruction|rebuilding
rehash~refutation|Compendium|parrot|recap
rehear~rule in|arbitrate
rehearing~summary judgment|reconsideration
rehearsal~concert|audition
rehearse~choreograph|perform
reheat~refrigerate|microwave
rehired~renominated|hired
reign~tenure|dictatorship|prevail|hold sway
reigning~defending|newly-crowned
reignite~re-ignite|rekindle
reimburse~compensate|pay
reimbursement~medicare payment|payment
reimposed~unconstitutional|strict
rein~kick start|push back|curb|restrain
reincarnate~asphyxiate|delude
reincarnation~Incarnation|Panchen Lama
reindeer~yak|elk
reinforce~enhance|strengthen
reinforced~strengthened|fortified
reinforcement~peacekeeper|troop
reins~rein|usurpation
reinstall~uninstall|install
reinstate~overturn|uphold
reinstatement~rehearing|revocation
reinsurance~life insurance|disability insurance
reintegrate~integrate|assimilate
reintegration~demobilization|integration
reinterpret~rewrite|reread
reinterpretation~retelling|reworking
reintroduce~introduce|abolish
reintroduction~dollarization|loosening
reinvent~redefine|remake
reinvention~realignment|rebirth
reinvest~invest|funnel
reinvestment~oil-for-food|stock buyback
reinvigorate~revitalize|invigorate
reissue~compilation|Recording|publish|subtitle
reiterate~stress|reaffirm
reiteration~reaffirmation|restatement
reject~throwing away|U.S.-led|turn down|approve
rejected~approved|dismissed
rejection~refusal|acceptance
rejoice~gloat|weep
rejoicing~jubilation|alarm bell
rejoin~return to|join
rejoinder~retort|corrective
rejuvenate~revitalize|reinvigorate
rejuvenated~resurgent|floundering
rejuvenation~revitalization|modernization
rekindle~kindle|reignite
relapse~recurrence|Osteoporosis|lose consciousness|regain consciousness
relate~pertain|attribute
related~unrelated|relevant
relation~cooperation|tie
relationship~relation|friendship
relative~family member|family|comparative|seeming
relatively~comparatively|fairly
relativism~absolutes|secularism
relativity~theory of relativity|quantum mechanics
relaunch~reactivate|restart
relax~sit back|sit
relaxation~easing|loosening
relaxed~calm|casual
relaxing~leisurely|restful
relay~freestyle|backstroke|transmit|convey
relays~relay|swimming event
relearn~take stock|imbibe
release~arrest|withdrawal|issue|publish
released~Published|freed
releasing~freeing|released
relegate~consign|demote
relegation~two first|Davis Cup World Group
relent~back down|capitulate
relentless~unrelenting|constant
relentlessly~mercilessly|aggressively
relevance~importance|significance
relevant~pertinent|related
reliability~accuracy|efficiency
reliable~efficient|accurate
reliably~accurately|efficiently
reliance~dependence|dependent
reliant~dependent|heavily
relic~artifact|treasure
relied~relying|rely
relief~assistance|aid
relies~campaign official|focusing
relieve~alleviate|ease
relieved~elated|Disappointed
reliever~relief pitcher|pitcher
religion~faith|culture
religiosity~emotionalism|anti-Semitism
religious~religious leader|spiritual|cultural|Political
religiously~ethnically|racially
relinquish~cede|hand over
relish~chutney|salsa|revel in|savor
relive~live out|revisit
reload~reloade|reinstall
relocate~resettle|migrate
relocated~resettled|evacuated
relocation~resettlement|repatriation
reluctance~unwillingness|refusal
reluctant~unwilling|willing
reluctantly~Grudgingly|conditionally
rely~relied|relying
relying~relied|unwilling
remain~stay|become
remainder~rest|portion
remained~Ninety-five percent|over @,@@@ hectares|presently|homerless
remaining~seven billion yuan|remainder|Left|additional
remains~body|wreckage
remake~adaptation|version|reshape|transform
remaking~overhauling|revamping
remand~Rikers Island|Robben Island|arraign|detain
remark~comment|statement|tell|reply
remarkable~extraordinary|amazing
remarkably~amazingly|surprisingly
remarriage~nervous breakdown|parenthood
remarry~divorce|marry
rematch~bout|matchup
remedial~after-school|postgraduate
remediation~cleanup|mitigation
remedy~cure|medication|redress|rectify
remember~recall|know
remembered~granted|appreciated
remembering~investigating|MONEYBAG
remembrance~memory|commemoration
remind~tell|convince
reminded~told|paying attention
reminder~indication|symbol
reminisce~chat|fantasize
reminiscence~memoir|anecdote
reminiscent~similar|typical
remission~coma|good health
remit~disburse|funnel
remittance~inflow|FDI
remix~remixes|first CD
remixes~remix|playlists
remnant~vestige|remains
remodel~renovate|refurbish
remodeled~renovated|refurbished
remodeling~retooling|refurbishment
remold~privatise|revitalise
remorse~contrition|regret
remorseful~contrite|regretful
remote~clicker|gas pedal|mountainous|hilly
remotely~vaguely|centrally
remoteness~topography|fragility
removable~high-capacity|plastic
removal~Dismissal|lifting
remove~eliminate|withdraw
removed~away|recovered
remover~solvent|adhesive
remuneration~social insurance|retirement benefit
renaissance~rebirth|resurgence
rename~disband|refurbish
renamed~passed|declassified
renaming~naming|reopening
rend~rent|lease
render~become|deem
rendered~crafted|modulated
rendering~drawing|portrait
rendezvous~docking|linkup|lift off|blast off
rendition~singing|melody
renegade~Wild Man|thug|well-armed|rebellious
renege~backslide|default
renegotiate~negotiate|amend
renegotiation~finalization|scrapping
renew~revoke|resume
renewable~geothermal|hydroelectric
renewal~extension|restoration
renewed~continuing|intensified
renominated~reappointed|rejected
renomination~reappointment|candidature
renounce~relinquish|refrain from
renovate~refurbish|remodel
renovated~refurbished|remodeled
renovation~construction|repair
renown~repute|notoriety
renowned~famous|well-known
rent~Tuition|fee|lease|rend
rental~rent|fare|rented|residential
rented~rental|two-bedroom
renter~home buyer|tenant
renting~leasing|usurpation
renunciation~disavowal|de-escalation
reopen~resume|open
reopening~re-opening|closure
reorder~homogenize|co-opt
reorganization~restructuring|overhaul
reorganize~restructure|revamp
reorient~orient|revitalize
reorientation~change of direction|disbanding
rep~breathing room|execs
repackaged~declassified|repayable
repackaging~Anti-poverty|anti-AIDS
repaint~fix up|remodel
repair~maintenance|renovation|rebuild|fix
repaired~sprained|dislocated
repairman~repairmen|repair shop
repairmen~repairman|installers
reparation~restitution|compensation
repartee~one-liner|horseplay
repast~shootaround|jam session
repatriate~Deport|extradite
repatriation~resettlement|deportation
repay~pay back|pay
repayable~payable|sixfold
repayment~debt payment|interest payment
repeal~abolition|scrapping|abolish|enact
repeat~recurrence|repetition|reiterate|say
repeated~frequent|periodic
repeatedly~publicly|time and again
repeater~Chris-Craft|AK-@@
repeating~dlr|remembering
repechage~Davis Cup World Group|EuroLeague
repel~repulse|fend off
repent~apologize|atone
repentance~contrition|remorse
repentant~remorseful|contrite
repercussion~consequence|ramification
repertoire~repertory|vocabulary
repertory~repertoire|opera
repetition~recurrence|repeat
repetitious~repetitive|melodramatic
repetitive~repetitious|tedious
rephrase~reword|preface
replace~succeed|install
replaceable~Movable|removable
replacement~successor|backup
replant~irrigate|cultivate
replay~videotape|video|broadcast|televise
replenish~deplete|restock
replenishment~write-down|profit-sharing
replete~rife|fraught|lade|festoon
replica~reproduction|sculpture
replicate~duplicate|reproduce
replication~ovulation|copying
reply~response|answer|respond|answer
report~statement|survey|quote|report on
reportage~literary criticism|nonfiction
reported~Published|disclosed
reportedly~apparently|allegedly
reporter~journalist|correspondent
reporting~coverage|disclosure
repose~leotards|bonhomie|win back|capitalise
reposition~reinvent|refashion
repository~storehouse|depository
repossess~fix up|requisition
reprehensible~indefensible|inexcusable
represent~account for|include
representation~participation|membership
representative~envoy|official|pluralistic|consultative
represented~accompanied|documented
repress~suppress|oppress
repressed~suppressed|pent-up
repression~oppression|persecution
repressive~authoritarian|oppressive
reprieve~stay of execution|clemency
reprimand~rebuke|censure|censure|rebuke
reprint~new edition|sheaf|print|publish
reprisal~retaliation|retribution
reprise~reenactment|anticlimax|duplicate|pull off
reproach~disgrace|privy|rebuke|chastise
reproduce~replicate|breed
reproduction~replica|breeding
reproductive~behavioral|cardiovascular
reprogram~switch off|reboot
reptile~mammal|amphibian
reptilian~humanlike|two-headed
republished~hatched|passed
repudiate~disavow|renounce
repudiation~rebuke|vindication
repugnant~abhorrent|indefensible
repulse~repel|ambush
repulsion~revulsion|incredulity
repulsive~abhorrent|disgusting
repurchase~buyback|buybacks
repurchased~delisted|proved
reputable~well-respected|bricks-and-mortar
reputation~credibility|image
repute~renown|tidings|petrify|revere
reputed~alleged|Suspected
reputedly~forwards|naively
request~proposal|plea|ask for|seek
requested~ordered|promised
require~need|allow
required~mandated|needed
requirement~regulation|standard
requisite~prerequisite|reagent|required|considerable
requisition~repossess|take possession of
reread~re-read|memorize
reroute~divert|redirect
rerun~episode|time slot|rebroadcast|pre-empt
resale~home sale|short selling
reschedule~slate|schedule
rescheduling~postponement|deferral
rescind~revoke|reconsider
rescue~bailout|evacuation|evacuate|save
rescued~included|freed
rescuer~searcher|firefighters
reseal~varnish|militarize
research~study|education|study|analyze
researched~documented|crafted
researcher~scientist|expert
reseed~despoil|replant
resell~sell|lease
reseller~resellers|oil-for-food
resellers~wholesaler|middlemen
resemblance~similarity|parallel
resemble~like|feature
resent~dislike|distrust
resentful~suspicious|fearful
resentment~anger|bitterness
reservation~indian reservation|booking
reserve~deposit|output|sophomore|second-string|set aside|earmark
reserved~occupied|available
reserves~reserve|deposit
reservist~military personnel|enlistee
reservoir~dam|aquifer
reset~reprogram|reschedule
resettle~relocate|rebuild
resettled~relocated|evacuated
resettlement~repatriation|relocation
reshape~alter|remake
reshuffle~shake-up|shakeup|streamline|reorganize
reshuffling~shakeup|shake-up
reside~live|reside in
residence~palace|home
residency~citizenship|asylum
resident~people|citizen|self-taught|respected
residential~single-family|high-rise
residual~ransom money|cold spell|lingering|deep-seated
residue~contaminant|trace
resignation~ouster|Dismissal
resigned~reappointed|dismissed
resilience~resiliency|perseverance
resiliency~resilience|staying power
resilient~courageous|robust
resin~plastic|adhesive
resist~oppose|avoid
resistance~opposition|objection
resistant~susceptible|impervious
resistence~headwind|margin call
resister~dodging|Wlodzimierz Cimoszewicz
resolute~steadfast|unequivocal
resolutely~steadfastly|unswervingly
resolution~agreement|accord
resolve~determination|willingness|solve|settle
resolved~solved|corrected
resolving~solving|INDIA-PAKISTAN
resonance~oomph|poignancy
resonant~poignant|vivid
resonate~reverberate|catch on
resort~hotel|town
resound~reverberate|ring out
resounding~thunderous|deafening
resoundingly~narrowly|decisively
resource~natural resource|energy
resourceful~hardworking|industrious
resourcefulness~perseverance|nimbleness
respect~regard|admiration|adhere to|admire
respectability~legitimacy|normalcy
respectable~career-best|paltry
respectably~extremely well|decently
respected~well-respected|influential
respectful~polite|considerate
respectfully~politely|tactfully
respective~various|entire
respectively~annually|again
respects~homage|Happy Birthday
respiration~heart rate|blood pressure
respirator~ventilator|dialysis
respiratory~gastrointestinal|thyroid
respite~breather|refuge
resplendent~dressed|draped
respond~react|reply
respondent~voter|French people
response~reaction|answer
responsibility~obligation|duty
responsible~accountable|liable
responsibly~prudently|appropriately
responsive~receptive|sensitive
responsiveness~cost-effectiveness|adaptability
rest~remainder|most|sit|lie
restart~resumption|re-opening|resume|halt
restate~reiterate|reaffirm
restatement~reiteration|undermining
restaurant~hotel|cafe
restaurateur~interior designer|real estate agent
rested~refreshed|relaxed
restful~relaxing|idyllic
restitution~reparation|compensation
restive~impoverished|disenfranchised
restless~impatient|lonely
restlessly~nervously|aimlessly
restlessness~stomachache|disorientation
restock~replenish|refill
restoration~preservation|renovation
restore~rebuild|improve
restorer~conservator|art historian
restrain~subdue|refrain
restrained~subdued|muted
restraint~self-restraint|prudence
restrict~limit|prohibit
restricted~unrestricted|regulated
restricting~limiting|restricted
restriction~ban|regulation
restrictive~stringent|strict
restroom~bathroom|rest room
restructure~reform|reorganize
restructured~multi-billion-dollar|multi-million-dollar
restructuring~reorganization|Privatization|strengthening|Anti-poverty
restyled~redesigned|four-cylinder
resubmit~submit|act on
result~outcome|finding|lead to|arise
resultant~consequent|weather-related
resulting~ranging|resultant
resume~credential|list|begin|restart
resumed~stalled|U.N.-sponsored
resumption~normalization|lifting
resupply~rearm|demobilize
resurface~surface|reappear
resurgence~upsurge|upturn
resurgent~revitalized|revived
resurrect~revive|rekindle
resurrection~rebirth|Crucifixion
resuscitate~revitalize|revive
resuscitation~CPR|first aid
retail~retailing|real estate|illicitly|unwillingly|scalp|cannibalize
retailer~manufacturer|merchant
retailing~retail|banking
retain~maintain|regain
retained~enlisted|rescued
retainer~stipend|licensing fee
retaining~losing|masonry
retake~recapture|overrun
retaliate~respond|punish
retaliation~reprisal|retribution
retaliatory~unprovoked|preemptive
retard~inhibit|impair
retardation~autism|cerebral palsy
retarded~autistic|nearsighted
retell~recount|chronicle
retelling~reworking|adaptation
retention~recruitment|productivity
rethink~re-evaluate|reassess
rethinking~reexamination|reassessment
reticence~reluctance|inferiority complex
reticent~reluctant|circumspect
retina~cornea|central nervous system
retinue~entourage|coterie
retire~quit|Resign
retired~former|senior
retiree~senior citizen|pensioner
retirement~resignation|pension
retiring~retired|two-term
retool~revamp|redesign
retooling~revamping|remodeling
retort~rejoinder|RIPOSTE|assert|exclaim
retrace~harrow|reenact
retract~recant|rescind
retractable~curved|tiled
retraction~clarification|apology
retrain~furlough|unionize
retraining~vocational training|adult education
retransmit~rebroadcast|pre-empt
retread~Irishmen|whiner
retreat~Camp David|conference center|tumble|slide
retreating~heavily-armed|well-armed
retrench~restructure|abdicate
retrenchment~layoff|downsizing
retrial~mistrial|court-martial
retribution~reprisal|retaliation
retried~about @@ years old|Acquitted
retrieval~dissemination|exhumation
retrieve~recover|rescue
retro~minimalist|glam
retroactive~retroactively|draconian
retroactively~arbitrarily|retroactive
retrofit~equip|refurbish
retrograde~unifying|countercultural
retrospect~hindsight|jest
retrospective~retrospectives|curator|upswing|biopic
retrospectives~retrospective|art exhibition
return~handover|exchange|return home|return to
returnees~refugee|deportee
returner~returners|receiver
returners~returner|rebounders
returning~Returned|half-million
reunification~unification|reconciliation
reunify~reunite|unify
reunion~reunions|concert
reunions~reunion|wedding
reunite~reunify|move in
reunited~passed|republished
reusable~unmanned|two-stage
reuse~recycle|redevelop
revaluation~depreciation|write-down
revalue~unfreeze|devaluate
revamp~shake-up|shakeup|overhaul|reform
revamping~retooling|reorganization
reveal~disclose|indicate
revealing~fascinating|illuminating
revel~looseness|enactors|jeer|sit by
revelation~allegation|disclosure
revelatory~enlightening|memorable
reveler~celebrant|partygoer
revelry~festivity|reveler
revenge~vengeance|retribution|avenge|comport
revenue~profit|earnings
reverberate~resound|resonate
reverberation~shockwaves|fallout
revere~Paul Revere|Begala|venerate|admire
revered~admired|respected
reverence~affection|admiration
reverend~Hamlin|Fech
reverent~reverential|respectful
reverential~reverent|funereal
reverently~derisively|affectionately
reverie~idyll|fable
revers~earnings disappointment|meltdowns
reversal~turnaround|turnabout
reverse~high gear|opposite|reversed|one-handed|overturn|uphold
reversed~corrected|solved
reverser~reversers|thruster
reversers~reverser|thruster
reversible~preventable|Sleeveless
reversion~handover|counterbalance
revert~conform|regress
review~investigation|evaluation|monitoring|five-member|examine|discuss
reviewer~critic|columnist
revile~vilify|despise
reviled~despised|SCORNED
revise~amend|formulate
revised~amended|updated
revision~amendment|modification
revisionism~David Irving|revisionist
revisionist~contrarian|surrealist
revisit~relive|explore
revitalise~vitalize|liberalise
revitalization~rejuvenation|modernization
revitalize~reinvigorate|invigorate
revitalized~resurgent|revived
revival~recovery|resurgence
revivalist~take-no-prisoners|Bauhaus
revive~revitalize|restore
revived~resurgent|flagging
reviving~resurgent|revitalized
revocation~granting|annulment
revoke~rescind|suspend
revolt~rebellion|uprising|take up arms|mutiny
revolting~grotesque|appalling
revolution~Islamic Revolution|boom
revolutionary~statesman|reformer|nationalist|radical
revolutionize~reshape|streamline
revolve~revolve around|coalesce
revolver~pistol|handgun
revolving~rotating|whirling
revulsion~outrage|disgust
reward~bonus|payoff|compensate|punish
rewarding~satisfying|gratifying
rewind~snooze|Fast-forward
rewire~spiff up|retrofit
reword~rephrase|fine tune
rework~rewrite|revamp
reworking~retelling|adaptation
rewrite~rewriting|revision|amend|revise
rewriting~rewrite|editing
rhapsodic~POETIC|lyrical
rhapsodize~gnash|recap
rhetoric~oratory|tactic
rhetorical~verbal|oratorical
rhetorically~plaintively|apologetically
rhinestone~sequin|embroidery
rhino~rhinoceros|giraffe
rhinoceros~rhino|orangutan
rhizome~Tuber|ground cover
rhododendron~dogwood|camellia
rhyme~lyric|ditty|bandy|look like
rhyming~well-crafted|elegiac
rhythm~melody|groove
rhythmic~syncopated|melodic
rhythmically~numerically|technologically
rial~kwanza|korun
rib~pelvis|collarbone|snap at|hector
ribald~bawdy|off-color
ribbed~Sleeveless|cropped
ribbing~heckling|taunt
ribbon~streamer|bunting
rice~wheat|grain
rich~wealthy|affluent|wealthy|abundant
riche~nouveau|cirque
richer~U.S. STOCKS|Gorter
riches~wealth|stardom
richest~busiest|third-largest
richly~elaborately|colorfully
richness~texture|complexity
rickety~wooden|folding
rickey~La Mont|Grunow
rickshaw~minibuses|motorbike
ricochet~ISDN|broadband|carom|bounce
ricotta~mozzarella|sour cream
rid~ride|ride on
riddance~adieu|Wang Yeping
riddle~conundrum|puzzle|pock|plague
ride~trip|journey|rid|drive
rider~cyclist|jockey
ridership~viewership|truck sale
ridge~slope|Tom Ridge|whiten|dimple
ridicule~derision|scorn|deride|criticize
ridiculous~absurd|ludicrous
ridiculously~absurdly|impossibly
riding~ride|sitting|equestrian|Investing
rife~fraught|rampant
riff~melody|lick
rifle~pistol|automatic rifle|backhand|loft
rift~schism|friction
rig~tractor trailer|truck|annul|manipulate
rigged~U.N.-sponsored|hard-fought
rigging~election fraud|vote-buying
right~freedom|legal right|Left|wrong
righteous~justified|self-righteous
righteousness~rightness|invincibility
rightful~sole|exalted
rightfully~Justifiably|rightly
rightist~right-winger|leftist|far-right|rightwing
rightly~rightfully|Justifiably
rightness~righteousness|worthiness
rightward~west northwest|up-and-down
righty~righthander|right-handed pitcher
rigid~strict|inflexible
rigidity~stiffness|polarization
rigidly~rigorously|strictly
rigor~complexity|vagary
rigorous~stringent|strict
rigorously~scrupulously|strictly
rile~anger|enrage
rim~edge|backboard|Redden|gouge out
rimmed~aflame|dotted
rind~Peel|zest
rinderpest~poliomyelitis|Rabies
ring~earring|bracelet|surround|ring out
ringed~surrounded|smothered
ringgit~pataca|shekel
ringing~clang|Chime|resounding|rousing
ringleader~mastermind|accomplice
ringmaster~sounding board|traffic cop
ringside~courtside|bedside
rink~skating rink|gym
rinse~shampoo|mouthwash|drain|wash
riot~rioting|unrest|vandalize|rampage
rioter~arsonist|looter
rioting~riot|unrest
riotous~uproarious|raucous
rip~bungee|licking|tear|smash
ripe~juicy|diced
ripen~rot|wither
ripening~heirloom|decompression
ripped~torn|washed
rippling~shockwaves|whistling
rise~increase|decline|fall|increase
riser~stringer|Gainer
rising~rose|steady|increasing|falling
risk~danger|threat|avoid|lead to
risking~paying back|wasting
risky~dangerous|difficult
risotto~polenta|soup
risque~racy|off-color
rite~ritual|religious ceremony
ritual~rite|tradition|liturgical|sacrificial
ritualistic~hour-long|meditative
ritz~Ritz-Carlton|Chez Panisse
ritzy~posh|swank
rival~competitor|opponent|archrival|arch-rival|surpass|dwarf
rivalry~feud|tension
rive~wrack|beset
river~lake|Yangtze River
riverbank~hillside|levee
riverbed~river bed|hole in the ground
riverboat~riverboats|steamboat
riverfront~waterfront|oceanfront
riverside~Santa Barbara|Encino
rivet~screw|bolt|captivate|glue
riveting~gripping|thrilling
road~highway|street|nine-game|six-game
roadblock~checkpoint|barricade
roadshow~road show|fund-raising campaign
roadside~sidewalk|street corner
roadster~Coupe|convertible
roadway~highway|freeway
roam~wander|prowl
roar~cheer|shout|rumble|zoom
roaring~raging|deafening
roast~chicken breast|short ribs|roasted|barbecued|Cook|saute
roasted~grilled|sauteed
roaster~fryer|food shop
roasting~broiler|cooking
rob~Chris|Jason|deprive|loot
robber~bandit|assailant
robbery~burglary|armed robbery
robe~gown|dress|zip up|crochet
robotic~unmanned|remote-controlled
robotics~nanotechnology|genomics
robust~vigorous|buoyant
robustly~exponentially|explosively
rock~stone|brick|jolt|shake
rocker~John Rocker|Wohlers
rocket~missile|artillery|soar|skyrocket
rocky~Indiana Jones|Erin Brockovich|bumpy|sandy
rococo~neoclassical|ornate
rod~pipe|tube
rodent~rat|insect
rodeo~pageant|wrestling
rogue~plainclothes|bloke
roguish~ingratiating|Bad-Boy
roil~plague|beset
roiling~churning|long-simmering
role~involvement|position
roleplaying~multiplayer|Cactus League
rollback~repeal|renegotiation
rolled~barreled|tossed
roller~grounder|ground ball
rollicking~rousing|raucous
rolling~flowing|crawling|verdant|sloping
rollout~introduction|stayaway
rollover~changeover|eventuality
rollovers~recidivism|tooth decay
rom~FRA|Ru
romaine~iceberg lettuce|arugula
romano~Parmigiano-Reggiano|Parmesan
romantic~pragmatist|visionary|erotic|sentimental
romantically~inextricably|intimately
romanticize~glamorize|fictionalize
romp~rout|comedy|breeze|cruise
roof~wall|ceiling|blister|remodel
roofer~plumber|electrician
roofing~drywall|siding
rooftop~roof|terrace
rookie~pick|starter
room~bedroom|apartment|overlap|sleep
roomful~gaggle|throng
roommate~classmate|best friend
roomy~spacious|luxurious
rooster~cock|oxen
root~heritage|tradition|waterborne|thyroid|steep|ingrain
rooted~deep-rooted|ingrained
rooting~figuring|paying attention
rope~cord|wire|lasso|solder
roper~Yomiuri Shimbun|Zogby
rosary~Lord's Prayer|crucifix
rose~index|flower
rosemary~thyme|oregano
rosette~yellow light|carcinoma
roster~lineup|squad
rostrum~dais|podium
rosy~bleak|gloomy
rot~decay|gangrene|decompose|ripen
rotate~spin|swivel
rotating~revolving|spinning
rotation~lineup|bullpen
rote~preachy|trial and error
rotisserie~broiler|oil lamp
rotor~propeller|turbine
rotten~rotting|lousy
rotting~decaying|charred
rotunda~East Room|atrium
rouble~Naira|leu
rough~bunker|fairway|bumpy|tough|cross-check|elbow
roughhewn~wooden|weathered
roughly~approximately|nearly
